source_database	source_version	evidence_role	namespace	raw_identifier	mapping_query_id	isoform_specific	occurrence_count	all_uniprot_targets	reviewed_human_targets	resolved_accession	resolution_status	resolution_reason
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0AEN4	P0AEN4	false	2	P0AEN4			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0AFS3	P0AFS3	false	1	P0AFS3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0AG20	P0AG20	false	1	P0AG20			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0AG74	P0AG74	false	1	P0AG74			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0AG86	P0AG86	false	1	P0AG86			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0AGE0	P0AGE0	false	1	P0AGE0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0C605	P0C605	false	2	P0C605			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0C746	P0C746	false	1	P0C746			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0C8E7	P0C8E7	false	2	P0C8E7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P0CL52	P0CL52	false	1	P0CL52			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P10166	P10166	false	1	P10166			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P10855	P10855	false	1	P10855			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P10993	P10993	false	2	P10993			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P10999	P10999	false	1	P10999			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P11084	P11084	false	1	P11084			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P11103	P11103	false	1	P11103			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P11276	P11276	false	1	P11276			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P11505	P11505	false	1	P11505			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P11627	P11627	false	1	P11627			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P11632	P11632	false	1	P11632			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P11655	P11655	false	1	P11655			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P11799-3	P11799	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P12465	P12465	false	1	P12465			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P12962	P12962	false	1	P12962			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P12978	P12978	false	2	P12978			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P13213	P13213	false	1	P13213			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P13264	P13264	false	1	P13264			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P13405	P13405	false	1	P13405			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P13574	P13574	false	2	P13574			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P13595	P13595	false	1	P13595			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P13808	P13808	false	1	P13808			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P14097	P14097	false	1	P14097			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P14270-1	P14270	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P14270-5	P14270	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P14646-1	P14646	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P14646-2	P14646	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P14753	P14753	false	1	P14753			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15205	P15205	false	3	P15205			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15207	P15207	false	1	P15207			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15208	P15208	false	1	P15208			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15247	P15247	false	1	P15247			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15307	P15307	false	1	P15307			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15331	P15331	false	1	P15331			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15337	P15337	false	1	P15337			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15385	P15385	false	1	P15385			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15499	P15499	false	1	P15499			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15655	P15655	false	2	P15655			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P15692-8	P15692	true	1	P15692	P15692		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P16054	P16054	false	1	P16054			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P16086	P16086	false	1	P16086			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P16092	P16092	false	1	P16092			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P16757	P16757	false	4	P16757			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P16778	P16778	false	2	P16778			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P17141	P17141	false	1	P17141			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P17560	P17560	false	1	P17560			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P17679	P17679	false	5	P17679			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P17839	P17839	false	2	P17839			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P17918	P17918	false	1	P17918			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P18064	P18064	false	3	P18064			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P18113	P18113	false	1	P18113			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P18508	P18508	false	1	P18508			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P18576	P18576	false	2	P18576			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P18653	P18653	false	1	P18653			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P18901	P18901	false	1	P18901			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P19366	P19366	false	1	P19366			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P19490	P19490	false	1	P19490			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P19491	P19491	false	2	P19491			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P19632	P19632	false	2	P19632			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P19934	P19934	false	1	P19934			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P19940	P19940	false	1	P19940			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P20153	P20153	false	2	P20153			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P20917	P20917	false	5	P20917			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P20942	P20942	false	1	P20942			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P21109	P21109	false	3	P21109			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P21183	P21183	false	1	P21183			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P21237	P21237	false	1	P21237			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P21274	P21274	false	1	P21274			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P21707	P21707	false	1	P21707			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P21803	P21803	false	1	P21803			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P21836	P21836	false	1	P21836			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P21981	P21981	false	1	P21981			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P22298	P22298	false	1	P22298			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P22561	P22561	false	2	P22561			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P22607-3	P22607	true	2	P22607	P22607		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P23299	P23299	false	1	P23299			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P23514	P23514	false	1	P23514			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P23804-2	P23804	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P23818	P23818	false	1	P23818			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P24230	P24230	false	1	P24230			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P24786	P24786	false	2	P24786			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P25206	P25206	false	1	P25206			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P25446	P25446	false	1	P25446			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P25697	P25697	false	1	P25697			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P25822	P25822	false	1	P25822			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P25856	P25856	false	1	P25856			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P25916	P25916	false	1	P25916			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P25976	P25976	false	1	P25976			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P26039	P26039	false	1	P26039			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P26151	P26151	false	1	P26151			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P26450	P26450	false	1	P26450			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P26955	P26955	false	9	P26955			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P27512	P27512	false	1	P27512			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P27548	P27548	false	1	P27548			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P27584	P27584	false	1	P27584			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P27601	P27601	false	1	P27601			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P27699	P27699	false	1	P27699			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P27815-1	P27815	true	1	P27815	P27815		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P27882	P27882	false	1	P27882			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P28033	P28033	false	1	P28033			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P28494	P28494	false	1	P28494			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P28574	P28574	false	1	P28574			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P28651	P28651	false	1	P28651			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P28652	P28652	false	1	P28652			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P28738	P28738	false	1	P28738			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	P29131	P29131	false	2	P29131			excluded	no_human_target_in_pinned_release
