pair_id,uniprot_a,uniprot_b,label,evidence_class,complex_group_id,pair_status,exclusion_reason
HUMAN_P63000_Q13153,P63000,Q13153,1,direct_positive,,eligible,
HUMAN_P63000_Q16512,P63000,Q16512,1,direct_positive,,eligible,
HUMAN_P63000_Q8WUI4,P63000,Q8WUI4,1,direct_positive,,eligible,
HUMAN_P63000_Q99750,P63000,Q99750,1,direct_positive,,eligible,
HUMAN_P63010_P78347,P63010,P78347,1,direct_positive,,eligible,
HUMAN_P63010_Q01081,P63010,Q01081,1,direct_positive,,eligible,
HUMAN_P63010_Q17RB8,P63010,Q17RB8,1,direct_positive,,eligible,
HUMAN_P63010_Q53TS8,P63010,Q53TS8,1,direct_positive,,eligible,
HUMAN_P63010_Q5SW96,P63010,Q5SW96,1,direct_positive,,eligible,
HUMAN_P63010_Q63ZY3,P63010,Q63ZY3,1,direct_positive,,eligible,
HUMAN_P63010_Q7Z3B4,P63010,Q7Z3B4,1,direct_positive,,eligible,
HUMAN_P63010_Q8WWR8,P63010,Q8WWR8,1,direct_positive,,eligible,
HUMAN_P63010_Q96HA1,P63010,Q96HA1,1,direct_positive,,eligible,
HUMAN_P63010_Q96PY5,P63010,Q96PY5,1,direct_positive,,eligible,
HUMAN_P63010_Q99757,P63010,Q99757,1,direct_positive,,eligible,
HUMAN_P63010_Q9BXU0,P63010,Q9BXU0,1,direct_positive,,eligible,
HUMAN_P63010_Q9UIG4,P63010,Q9UIG4,1,direct_positive,,eligible,
HUMAN_P63027_Q12846,P63027,Q12846,1,direct_positive,,eligible,
HUMAN_P63027_Q13520,P63027,Q13520,1,direct_positive,,eligible,
HUMAN_P63027_Q15125,P63027,Q15125,1,direct_positive,,eligible,
HUMAN_P63027_Q16623,P63027,Q16623,1,direct_positive,,eligible,
HUMAN_P63027_Q3SXY8,P63027,Q3SXY8,1,direct_positive,,eligible,
HUMAN_P63027_Q3ZAQ7,P63027,Q3ZAQ7,1,direct_positive,,eligible,
HUMAN_P63027_Q5JXX7,P63027,Q5JXX7,1,direct_positive,,eligible,
HUMAN_P63027_Q5T0T0,P63027,Q5T0T0,1,direct_positive,,eligible,
HUMAN_P63027_Q7Z5P4,P63027,Q7Z5P4,1,direct_positive,,eligible,
HUMAN_P63027_Q8IWU4,P63027,Q8IWU4,1,direct_positive,,eligible,
HUMAN_P63027_Q8N5M9,P63027,Q8N5M9,1,direct_positive,,eligible,
HUMAN_P63027_Q8N661,P63027,Q8N661,1,direct_positive,,eligible,
HUMAN_P63027_Q8N6L0,P63027,Q8N6L0,1,direct_positive,,eligible,
HUMAN_P63027_Q8TBB6,P63027,Q8TBB6,1,direct_positive,,eligible,
HUMAN_P63027_Q96BA8,P63027,Q96BA8,1,direct_positive,,eligible,
HUMAN_P63027_Q96IK0,P63027,Q96IK0,1,direct_positive,,eligible,
HUMAN_P63027_Q9HA82,P63027,Q9HA82,1,direct_positive,,eligible,
HUMAN_P63027_Q9NY72,P63027,Q9NY72,1,direct_positive,,eligible,
HUMAN_P63027_Q9Y282,P63027,Q9Y282,1,direct_positive,,eligible,
HUMAN_P63092_P63244,P63092,P63244,0,curated_negative,,eligible,
HUMAN_P63096_P63244,P63096,P63244,0,curated_negative,,eligible,
HUMAN_P63096_Q6Y2X3,P63096,Q6Y2X3,0,curated_negative,,eligible,
HUMAN_P63096_Q8IVA1,P63096,Q8IVA1,1,direct_positive,,eligible,
HUMAN_P63096_Q9Y4H4,P63096,Q9Y4H4,1,direct_positive,,eligible,
HUMAN_P63098_Q08209,P63098,Q08209,,unlabeled,,quarantine,positive_negative_contradiction
HUMAN_P63104_Q01814,P63104,Q01814,0,curated_negative,,eligible,
HUMAN_P63104_Q02156,P63104,Q02156,1,direct_positive,,eligible,
HUMAN_P63104_Q12824,P63104,Q12824,0,curated_negative,,eligible,
HUMAN_P63104_Q5S007,P63104,Q5S007,1,direct_positive,,eligible,
HUMAN_P63104_Q5T1R4,P63104,Q5T1R4,1,direct_positive,,eligible,
HUMAN_P63104_Q86Z20,P63104,Q86Z20,1,direct_positive,,eligible,
HUMAN_P63104_Q8TBB1,P63104,Q8TBB1,1,direct_positive,,eligible,
HUMAN_P63104_Q92574,P63104,Q92574,0,curated_negative,,eligible,
HUMAN_P63104_Q9Y4H4,P63104,Q9Y4H4,1,direct_positive,,eligible,
HUMAN_P63146_P63165,P63146,P63165,0,curated_negative,,eligible,
HUMAN_P63146_Q8IWV7,P63146,Q8IWV7,1,direct_positive,,eligible,
HUMAN_P63146_Q9BSE4,P63146,Q9BSE4,1,direct_positive,,eligible,
HUMAN_P63165_P63279,P63165,P63279,1,direct_positive,,eligible,
HUMAN_P63165_P78317,P63165,P78317,1,direct_positive,,eligible,
HUMAN_P63165_Q12873,P63165,Q12873,0,curated_negative,,eligible,
HUMAN_P63165_Q12933,P63165,Q12933,1,direct_positive,,eligible,
HUMAN_P63165_Q13569,P63165,Q13569,1,direct_positive,,eligible,
HUMAN_P63165_Q16763,P63165,Q16763,0,curated_negative,,eligible,
HUMAN_P63165_Q8N3Z6,P63165,Q8N3Z6,1,direct_positive,,eligible,
HUMAN_P63165_Q8N680,P63165,Q8N680,1,direct_positive,,eligible,
HUMAN_P63165_Q8NEW7,P63165,Q8NEW7,1,direct_positive,,eligible,
HUMAN_P63165_Q96B23,P63165,Q96B23,1,direct_positive,,eligible,
HUMAN_P63165_Q96MM3,P63165,Q96MM3,1,direct_positive,,eligible,
HUMAN_P63165_Q9HCK0,P63165,Q9HCK0,1,direct_positive,,eligible,
HUMAN_P63165_Q9P0U3,P63165,Q9P0U3,1,direct_positive,,eligible,
HUMAN_P63165_Q9UBT2,P63165,Q9UBT2,1,direct_positive,,eligible,
HUMAN_P63165_Q9Y2F9,P63165,Q9Y2F9,1,direct_positive,,eligible,
HUMAN_P63165_Q9Y4B4,P63165,Q9Y4B4,1,direct_positive,,eligible,
HUMAN_P63167_Q14153,P63167,Q14153,1,direct_positive,,eligible,
HUMAN_P63167_Q63ZY3,P63167,Q63ZY3,1,direct_positive,,eligible,
HUMAN_P63167_Q6NT76,P63167,Q6NT76,1,direct_positive,,eligible,
HUMAN_P63167_Q6P1L5,P63167,Q6P1L5,1,direct_positive,,eligible,
HUMAN_P63167_Q6PF18,P63167,Q6PF18,1,direct_positive,,eligible,
HUMAN_P63167_Q6W0C5,P63167,Q6W0C5,1,direct_positive,,eligible,
HUMAN_P63167_Q7L8S5,P63167,Q7L8S5,1,direct_positive,,eligible,
HUMAN_P63167_Q7LDG7,P63167,Q7LDG7,0,curated_negative,,eligible,
HUMAN_P63167_Q86WS4,P63167,Q86WS4,1,direct_positive,,eligible,
HUMAN_P63167_Q8IYA8,P63167,Q8IYA8,1,direct_positive,,eligible,
HUMAN_P63167_Q8N1W2,P63167,Q8N1W2,1,direct_positive,,eligible,
HUMAN_P63167_Q8TDF6,P63167,Q8TDF6,1,direct_positive,,eligible,
HUMAN_P63167_Q96LC9,P63167,Q96LC9,1,direct_positive,,eligible,
HUMAN_P63167_Q96LZ3,P63167,Q96LZ3,1,direct_positive,,eligible,
HUMAN_P63167_Q96NA8,P63167,Q96NA8,1,direct_positive,,eligible,
HUMAN_P63167_Q96PU9,P63167,Q96PU9,1,direct_positive,,eligible,
HUMAN_P63167_Q9BTE1,P63167,Q9BTE1,1,direct_positive,,eligible,
HUMAN_P63167_Q9H0R8,P63167,Q9H0R8,1,direct_positive,,eligible,
HUMAN_P63167_Q9H6X5,P63167,Q9H6X5,1,direct_positive,,eligible,
HUMAN_P63167_Q9NSC5,P63167,Q9NSC5,1,direct_positive,,eligible,
HUMAN_P63167_Q9NVN8,P63167,Q9NVN8,1,direct_positive,,eligible,
HUMAN_P63167_Q9NWQ9,P63167,Q9NWQ9,1,direct_positive,,eligible,
HUMAN_P63167_Q9P2Z0,P63167,Q9P2Z0,1,direct_positive,,eligible,
HUMAN_P63167_Q9UHL3,P63167,Q9UHL3,1,direct_positive,,eligible,
HUMAN_P63167_Q9Y2B9,P63167,Q9Y2B9,1,direct_positive,,eligible,
HUMAN_P63172_P78324,P63172,P78324,1,direct_positive,,eligible,
HUMAN_P63172_Q13409,P63172,Q13409,1,direct_positive,,eligible,
HUMAN_P63172_Q4LE39,P63172,Q4LE39,1,direct_positive,,eligible,
HUMAN_P63172_Q5HYW2,P63172,Q5HYW2,1,direct_positive,,eligible,
HUMAN_P63172_Q7L523,P63172,Q7L523,1,direct_positive,,eligible,
HUMAN_P63172_Q8N8B7,P63172,Q8N8B7,1,direct_positive,,eligible,
HUMAN_P63172_Q8TBB1,P63172,Q8TBB1,1,direct_positive,,eligible,
HUMAN_P63172_Q8WW35,P63172,Q8WW35,1,direct_positive,,eligible,
HUMAN_P63172_Q96HA8,P63172,Q96HA8,1,direct_positive,,eligible,
HUMAN_P63172_Q96PB7,P63172,Q96PB7,1,direct_positive,,eligible,
HUMAN_P63172_Q99424,P63172,Q99424,1,direct_positive,,eligible,
HUMAN_P63172_Q99697,P63172,Q99697,1,direct_positive,,eligible,
HUMAN_P63172_Q9BRX2,P63172,Q9BRX2,1,direct_positive,,eligible,
HUMAN_P63172_Q9BTE6,P63172,Q9BTE6,1,direct_positive,,eligible,
HUMAN_P63172_Q9H2F9,P63172,Q9H2F9,1,direct_positive,,eligible,
HUMAN_P63172_Q9H2R5,P63172,Q9H2R5,1,direct_positive,,eligible,
HUMAN_P63172_Q9UBK9,P63172,Q9UBK9,1,direct_positive,,eligible,
HUMAN_P63172_Q9UBY9,P63172,Q9UBY9,1,direct_positive,,eligible,
HUMAN_P63173_Q9P287,P63173,Q9P287,1,direct_positive,,eligible,
HUMAN_P63208_Q13616,P63208,Q13616,1,direct_positive,,eligible,
HUMAN_P63208_Q4G163,P63208,Q4G163,1,direct_positive,,eligible,
HUMAN_P63208_Q5FWF7,P63208,Q5FWF7,1,direct_positive,,eligible,
HUMAN_P63208_Q6P050,P63208,Q6P050,1,direct_positive,,eligible,
HUMAN_P63208_Q6PJ61,P63208,Q6PJ61,1,direct_positive,,eligible,
HUMAN_P63208_Q8N1E6,P63208,Q8N1E6,1,direct_positive,,eligible,
HUMAN_P63208_Q8N5M4,P63208,Q8N5M4,1,direct_positive,,eligible,
HUMAN_P63208_Q8NEZ5,P63208,Q8NEZ5,1,direct_positive,,eligible,
HUMAN_P63208_Q8NI29,P63208,Q8NI29,1,direct_positive,,eligible,
HUMAN_P63208_Q8TCJ0,P63208,Q8TCJ0,1,direct_positive,,eligible,
HUMAN_P63208_Q96CD0,P63208,Q96CD0,1,direct_positive,,eligible,
HUMAN_P63208_Q96EF6,P63208,Q96EF6,1,direct_positive,,eligible,
HUMAN_P63208_Q96IG2,P63208,Q96IG2,1,direct_positive,,eligible,
HUMAN_P63208_Q9H4M3,P63208,Q9H4M3,1,direct_positive,,eligible,
HUMAN_P63208_Q9NRD1,P63208,Q9NRD1,1,direct_positive,,eligible,
HUMAN_P63208_Q9NVF7,P63208,Q9NVF7,1,direct_positive,,eligible,
HUMAN_P63208_Q9NXK8,P63208,Q9NXK8,1,direct_positive,,eligible,
HUMAN_P63208_Q9UK22,P63208,Q9UK22,1,direct_positive,,eligible,
HUMAN_P63208_Q9UK97,P63208,Q9UK97,1,direct_positive,,eligible,
HUMAN_P63208_Q9UK99,P63208,Q9UK99,1,direct_positive,,eligible,
HUMAN_P63208_Q9UKA1,P63208,Q9UKA1,1,direct_positive,,eligible,
HUMAN_P63208_Q9UKC9,P63208,Q9UKC9,1,direct_positive,,eligible,
HUMAN_P63208_Q9UKT4,P63208,Q9UKT4,1,direct_positive,,eligible,
HUMAN_P63208_Q9UKT5,P63208,Q9UKT5,1,direct_positive,,eligible,
HUMAN_P63208_Q9ULD2,P63208,Q9ULD2,1,direct_positive,,eligible,
HUMAN_P63211_Q8NCY6,P63211,Q8NCY6,1,direct_positive,,eligible,
HUMAN_P63211_Q92575,P63211,Q92575,1,direct_positive,,eligible,
HUMAN_P63211_Q9H8Y8,P63211,Q9H8Y8,1,direct_positive,,eligible,
HUMAN_P63211_Q9NRM2,P63211,Q9NRM2,1,direct_positive,,eligible,
HUMAN_P63215_Q86UV7,P63215,Q86UV7,1,direct_positive,,eligible,
HUMAN_P63215_Q96HA8,P63215,Q96HA8,1,direct_positive,,eligible,
HUMAN_P63215_Q9UHA2,P63215,Q9UHA2,1,direct_positive,,eligible,
HUMAN_P63220_Q5TD97,P63220,Q5TD97,1,direct_positive,,eligible,
HUMAN_P63220_Q9H8W4,P63220,Q9H8W4,1,direct_positive,,eligible,
HUMAN_P63241_Q04864,P63241,Q04864,1,direct_positive,,eligible,
HUMAN_P63241_Q9NRD5,P63241,Q9NRD5,1,direct_positive,,eligible,
HUMAN_P63244_Q04759,P63244,Q04759,0,curated_negative,,eligible,
HUMAN_P63244_Q07343,P63244,Q07343,0,curated_negative,,eligible,
HUMAN_P63244_Q08493,P63244,Q08493,0,curated_negative,,eligible,
HUMAN_P63244_Q13895,P63244,Q13895,1,direct_positive,,eligible,
HUMAN_P63244_Q14194,P63244,Q14194,1,direct_positive,,eligible,
HUMAN_P63244_Q14694,P63244,Q14694,1,direct_positive,,eligible,
HUMAN_P63244_Q70EL1,P63244,Q70EL1,1,direct_positive,,eligible,
HUMAN_P63244_Q86UU5,P63244,Q86UU5,1,direct_positive,,eligible,
HUMAN_P63244_Q86WP2,P63244,Q86WP2,1,direct_positive,,eligible,
HUMAN_P63244_Q92545,P63244,Q92545,1,direct_positive,,eligible,
HUMAN_P63244_Q92615,P63244,Q92615,1,direct_positive,,eligible,
HUMAN_P63244_Q96B67,P63244,Q96B67,1,direct_positive,,eligible,
HUMAN_P63244_Q9H000,P63244,Q9H000,1,direct_positive,,eligible,
HUMAN_P63244_Q9NZN8,P63244,Q9NZN8,1,direct_positive,,eligible,
HUMAN_P63252_P63252,P63252,P63252,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_P63252_Q3SXY8,P63252,Q3SXY8,1,direct_positive,,eligible,
HUMAN_P63252_Q96IW7,P63252,Q96IW7,1,direct_positive,,eligible,
HUMAN_P63252_Q99712,P63252,Q99712,1,direct_positive,,eligible,
HUMAN_P63261_Q16543,P63261,Q16543,1,direct_positive,,eligible,
HUMAN_P63261_Q96HA8,P63261,Q96HA8,1,direct_positive,,eligible,
HUMAN_P63261_Q9Y281,P63261,Q9Y281,1,direct_positive,,eligible,
HUMAN_P63279_P78317,P63279,P78317,1,direct_positive,,eligible,
HUMAN_P63279_P78329,P63279,P78329,1,direct_positive,,eligible,
HUMAN_P63279_P78563,P63279,P78563,1,direct_positive,,eligible,
HUMAN_P63279_Q02040,P63279,Q02040,1,direct_positive,,eligible,
HUMAN_P63279_Q02548,P63279,Q02548,1,direct_positive,,eligible,
HUMAN_P63279_Q05516,P63279,Q05516,1,direct_positive,,eligible,
HUMAN_P63279_Q07817,P63279,Q07817,1,direct_positive,,eligible,
HUMAN_P63279_Q08170,P63279,Q08170,1,direct_positive,,eligible,
HUMAN_P63279_Q12933,P63279,Q12933,1,direct_positive,,eligible,
HUMAN_P63279_Q13021,P63279,Q13021,1,direct_positive,,eligible,
HUMAN_P63279_Q13114,P63279,Q13114,1,direct_positive,,eligible,
HUMAN_P63279_Q13158,P63279,Q13158,1,direct_positive,,eligible,
HUMAN_P63279_Q13287,P63279,Q13287,1,direct_positive,,eligible,
HUMAN_P63279_Q13422,P63279,Q13422,1,direct_positive,,eligible,
HUMAN_P63279_Q13555,P63279,Q13555,1,direct_positive,,eligible,
HUMAN_P63279_Q13557,P63279,Q13557,1,direct_positive,,eligible,
HUMAN_P63279_Q13838,P63279,Q13838,1,direct_positive,,eligible,
HUMAN_P63279_Q14119,P63279,Q14119,1,direct_positive,,eligible,
HUMAN_P63279_Q14232,P63279,Q14232,1,direct_positive,,eligible,
HUMAN_P63279_Q14558,P63279,Q14558,1,direct_positive,,eligible,
HUMAN_P63279_Q14565,P63279,Q14565,1,direct_positive,,eligible,
HUMAN_P63279_Q15041,P63279,Q15041,1,direct_positive,,eligible,
HUMAN_P63279_Q15631,P63279,Q15631,1,direct_positive,,eligible,
HUMAN_P63279_Q15645,P63279,Q15645,1,direct_positive,,eligible,
HUMAN_P63279_Q15915,P63279,Q15915,1,direct_positive,,eligible,
HUMAN_P63279_Q16623,P63279,Q16623,1,direct_positive,,eligible,
HUMAN_P63279_Q17RB8,P63279,Q17RB8,1,direct_positive,,eligible,
HUMAN_P63279_Q2KHN1,P63279,Q2KHN1,1,direct_positive,,eligible,
HUMAN_P63279_Q53G59,P63279,Q53G59,1,direct_positive,,eligible,
HUMAN_P63279_Q5T752,P63279,Q5T752,1,direct_positive,,eligible,
HUMAN_P63279_Q5T754,P63279,Q5T754,1,direct_positive,,eligible,
HUMAN_P63279_Q5T7W0,P63279,Q5T7W0,1,direct_positive,,eligible,
HUMAN_P63279_Q5TA77,P63279,Q5TA77,1,direct_positive,,eligible,
HUMAN_P63279_Q5TA81,P63279,Q5TA81,1,direct_positive,,eligible,
HUMAN_P63279_Q5TCM9,P63279,Q5TCM9,1,direct_positive,,eligible,
HUMAN_P63279_Q6B0B8,P63279,Q6B0B8,1,direct_positive,,eligible,
HUMAN_P63279_Q6NT76,P63279,Q6NT76,1,direct_positive,,eligible,
HUMAN_P63279_Q6PEW1,P63279,Q6PEW1,1,direct_positive,,eligible,
HUMAN_P63279_Q6RW13,P63279,Q6RW13,1,direct_positive,,eligible,
HUMAN_P63279_Q6UWE0,P63279,Q6UWE0,1,direct_positive,,eligible,
HUMAN_P63279_Q701N4,P63279,Q701N4,1,direct_positive,,eligible,
HUMAN_P63279_Q7Z7J5,P63279,Q7Z7J5,1,direct_positive,,eligible,
HUMAN_P63279_Q86UE8,P63279,Q86UE8,1,direct_positive,,eligible,
HUMAN_P63279_Q86X02,P63279,Q86X02,1,direct_positive,,eligible,
HUMAN_P63279_Q8N3L3,P63279,Q8N3L3,1,direct_positive,,eligible,
HUMAN_P63279_Q8N680,P63279,Q8N680,1,direct_positive,,eligible,
HUMAN_P63279_Q8N6G5,P63279,Q8N6G5,1,direct_positive,,eligible,
HUMAN_P63279_Q8N9N5,P63279,Q8N9N5,1,direct_positive,,eligible,
HUMAN_P63279_Q8NDC0,P63279,Q8NDC0,1,direct_positive,,eligible,
HUMAN_P63279_Q8TD10,P63279,Q8TD10,1,direct_positive,,eligible,
HUMAN_P63279_Q8TF65,P63279,Q8TF65,1,direct_positive,,eligible,
HUMAN_P63279_Q8WYJ6,P63279,Q8WYJ6,1,direct_positive,,eligible,
HUMAN_P63279_Q92734,P63279,Q92734,1,direct_positive,,eligible,
HUMAN_P63279_Q92805,P63279,Q92805,1,direct_positive,,eligible,
HUMAN_P63279_Q969F0,P63279,Q969F0,1,direct_positive,,eligible,
HUMAN_P63279_Q96B23,P63279,Q96B23,1,direct_positive,,eligible,
HUMAN_P63279_Q96C00,P63279,Q96C00,1,direct_positive,,eligible,
HUMAN_P63279_Q96CD2,P63279,Q96CD2,1,direct_positive,,eligible,
HUMAN_P63279_Q96EG3,P63279,Q96EG3,1,direct_positive,,eligible,
HUMAN_P63279_Q96GQ5,P63279,Q96GQ5,1,direct_positive,,eligible,
HUMAN_P63279_Q96HR8,P63279,Q96HR8,1,direct_positive,,eligible,
HUMAN_P63279_Q96IK5,P63279,Q96IK5,1,direct_positive,,eligible,
HUMAN_P63279_Q96K80,P63279,Q96K80,1,direct_positive,,eligible,
HUMAN_P63279_Q9BUZ4,P63279,Q9BUZ4,1,direct_positive,,eligible,
HUMAN_P63279_Q9BYV2,P63279,Q9BYV2,1,direct_positive,,eligible,
HUMAN_P63279_Q9H257,P63279,Q9H257,1,direct_positive,,eligible,
HUMAN_P63279_Q9H444,P63279,Q9H444,1,direct_positive,,eligible,
HUMAN_P63279_Q9H9D4,P63279,Q9H9D4,1,direct_positive,,eligible,
HUMAN_P63279_Q9NQG5,P63279,Q9NQG5,1,direct_positive,,eligible,
HUMAN_P63279_Q9NVV9,P63279,Q9NVV9,1,direct_positive,,eligible,
HUMAN_P63279_Q9NWS6,P63279,Q9NWS6,1,direct_positive,,eligible,
HUMAN_P63279_Q9NWS9,P63279,Q9NWS9,1,direct_positive,,eligible,
HUMAN_P63279_Q9UGU5,P63279,Q9UGU5,1,direct_positive,,eligible,
HUMAN_P63279_Q9UH92,P63279,Q9UH92,1,direct_positive,,eligible,
HUMAN_P63279_Q9UHD9,P63279,Q9UHD9,1,direct_positive,,eligible,
HUMAN_P63279_Q9UI14,P63279,Q9UI14,1,direct_positive,,eligible,
HUMAN_P63279_Q9UMX0,P63279,Q9UMX0,1,direct_positive,,eligible,
HUMAN_P63279_Q9Y281,P63279,Q9Y281,1,direct_positive,,eligible,
HUMAN_P63279_Q9Y2F9,P63279,Q9Y2F9,1,direct_positive,,eligible,
HUMAN_P63279_Q9Y6X0,P63279,Q9Y6X0,1,direct_positive,,eligible,
HUMAN_P67775_P78318,P67775,P78318,1,direct_positive,,eligible,
HUMAN_P67775_Q08AM6,P67775,Q08AM6,1,direct_positive,,eligible,
HUMAN_P67775_Q15645,P67775,Q15645,1,direct_positive,,eligible,
HUMAN_P67775_Q16740,P67775,Q16740,1,direct_positive,,eligible,
HUMAN_P67775_Q5T6F2,P67775,Q5T6F2,1,direct_positive,,eligible,
HUMAN_P67775_Q92572,P67775,Q92572,0,curated_negative,,eligible,
HUMAN_P67775_Q96JM7,P67775,Q96JM7,1,direct_positive,,eligible,
HUMAN_P67775_Q9UPQ4,P67775,Q9UPQ4,1,direct_positive,,eligible,
HUMAN_P67812_Q9BZ11,P67812,Q9BZ11,1,direct_positive,,eligible,
HUMAN_P67870_P68400,P67870,P68400,1,direct_positive,PDB_1JWH,eligible,
HUMAN_P67870_P84101,P67870,P84101,1,direct_positive,,eligible,
HUMAN_P67870_Q12792,P67870,Q12792,1,direct_positive,,eligible,
HUMAN_P67870_Q14498,P67870,Q14498,1,direct_positive,,eligible,
HUMAN_P67870_Q16656,P67870,Q16656,1,direct_positive,,eligible,
HUMAN_P67870_Q7Z6R9,P67870,Q7Z6R9,1,direct_positive,,eligible,
HUMAN_P67870_Q86VK4,P67870,Q86VK4,1,direct_positive,,eligible,
HUMAN_P67870_Q8N9N5,P67870,Q8N9N5,1,direct_positive,,eligible,
HUMAN_P67870_Q8NEJ9,P67870,Q8NEJ9,1,direct_positive,,eligible,
HUMAN_P67870_Q96HA8,P67870,Q96HA8,1,direct_positive,,eligible,
HUMAN_P67870_Q9BSJ6,P67870,Q9BSJ6,1,direct_positive,,eligible,
HUMAN_P67870_Q9BYV2,P67870,Q9BYV2,1,direct_positive,,eligible,
HUMAN_P67870_Q9BZE0,P67870,Q9BZE0,1,direct_positive,,eligible,
HUMAN_P67870_Q9C086,P67870,Q9C086,1,direct_positive,,eligible,
HUMAN_P67870_Q9C0D9,P67870,Q9C0D9,1,direct_positive,,eligible,
HUMAN_P67870_Q9NZC7,P67870,Q9NZC7,1,direct_positive,,eligible,
HUMAN_P67870_Q9NZH5,P67870,Q9NZH5,1,direct_positive,,eligible,
HUMAN_P67936_Q9NRD5,P67936,Q9NRD5,1,direct_positive,,eligible,
HUMAN_P68036_Q05086,P68036,Q05086,1,direct_positive,PDB_1C4Z,eligible,
HUMAN_P68036_Q8N6D2,P68036,Q8N6D2,1,direct_positive,,eligible,
HUMAN_P68036_Q96EQ8,P68036,Q96EQ8,1,direct_positive,,eligible,
HUMAN_P68036_Q9BYM8,P68036,Q9BYM8,1,direct_positive,,eligible,
HUMAN_P68036_Q9NWF9,P68036,Q9NWF9,1,direct_positive,,eligible,
HUMAN_P68104_Q14166,P68104,Q14166,1,direct_positive,,eligible,
HUMAN_P68106_Q04864,P68106,Q04864,1,direct_positive,,eligible,
HUMAN_P68106_Q07627,P68106,Q07627,1,direct_positive,,eligible,
HUMAN_P68106_Q15323,P68106,Q15323,1,direct_positive,,eligible,
HUMAN_P68106_Q86WT6,P68106,Q86WT6,1,direct_positive,,eligible,
HUMAN_P68366_Q8N4U5,P68366,Q8N4U5,1,direct_positive,,eligible,
HUMAN_P68400_P68400,P68400,P68400,,unlabeled,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_P68400_P78356,P68400,P78356,1,direct_positive,,eligible,
HUMAN_P68400_P78424,P68400,P78424,1,direct_positive,,eligible,
HUMAN_P68400_Q02548,P68400,Q02548,1,direct_positive,,eligible,
HUMAN_P68400_Q04864,P68400,Q04864,1,direct_positive,,eligible,
HUMAN_P68400_Q08117,P68400,Q08117,1,direct_positive,,eligible,
HUMAN_P68400_Q13360,P68400,Q13360,1,direct_positive,,eligible,
HUMAN_P68400_Q14145,P68400,Q14145,1,direct_positive,,eligible,
HUMAN_P68400_Q14498,P68400,Q14498,1,direct_positive,,eligible,
HUMAN_P68400_Q5HYN5,P68400,Q5HYN5,1,direct_positive,,eligible,
HUMAN_P68400_Q5T6S3,P68400,Q5T6S3,1,direct_positive,,eligible,
HUMAN_P68400_Q5T7B8,P68400,Q5T7B8,1,direct_positive,,eligible,
HUMAN_P68400_Q68G74,P68400,Q68G74,1,direct_positive,,eligible,
HUMAN_P68400_Q6NSZ9,P68400,Q6NSZ9,1,direct_positive,,eligible,
HUMAN_P68400_Q8IYI8,P68400,Q8IYI8,1,direct_positive,,eligible,
HUMAN_P68400_Q8IYX3,P68400,Q8IYX3,1,direct_positive,,eligible,
HUMAN_P68400_Q8N7W2,P68400,Q8N7W2,1,direct_positive,,eligible,
HUMAN_P68400_Q8N9E0,P68400,Q8N9E0,1,direct_positive,,eligible,
HUMAN_P68400_Q8WV44,P68400,Q8WV44,1,direct_positive,,eligible,
HUMAN_P68400_Q92997,P68400,Q92997,1,direct_positive,,eligible,
HUMAN_P68400_Q96MF2,P68400,Q96MF2,1,direct_positive,,eligible,
HUMAN_P68400_Q96N21,P68400,Q96N21,1,direct_positive,,eligible,
HUMAN_P68400_Q96NG5,P68400,Q96NG5,1,direct_positive,,eligible,
HUMAN_P68400_Q9BS34,P68400,Q9BS34,1,direct_positive,,eligible,
HUMAN_P68400_Q9BU76,P68400,Q9BU76,1,direct_positive,,eligible,
HUMAN_P68400_Q9H2G4,P68400,Q9H2G4,1,direct_positive,,eligible,
HUMAN_P68400_Q9NQ69,P68400,Q9NQ69,1,direct_positive,,eligible,
HUMAN_P68400_Q9NQC1,P68400,Q9NQC1,1,direct_positive,,eligible,
HUMAN_P68400_Q9NVV9,P68400,Q9NVV9,1,direct_positive,,eligible,
HUMAN_P68400_Q9NW75,P68400,Q9NW75,1,direct_positive,,eligible,
HUMAN_P68400_Q9NWQ4,P68400,Q9NWQ4,1,direct_positive,,eligible,
HUMAN_P68400_Q9UBR4,P68400,Q9UBR4,1,direct_positive,,eligible,
HUMAN_P68402_Q15102,P68402,Q15102,1,direct_positive,,eligible,
HUMAN_P68402_Q5SYC1,P68402,Q5SYC1,1,direct_positive,,eligible,
HUMAN_P68431_P83916,P68431,P83916,1,direct_positive,,eligible,
HUMAN_P68431_Q03164,P68431,Q03164,1,direct_positive,,eligible,
HUMAN_P68431_Q12888,P68431,Q12888,1,direct_positive,,eligible,
HUMAN_P68431_Q8WTS6,P68431,Q8WTS6,1,direct_positive,,eligible,
HUMAN_P68431_Q8WXX5,P68431,Q8WXX5,1,direct_positive,,eligible,
HUMAN_P68431_Q92784,P68431,Q92784,1,direct_positive,,eligible,
HUMAN_P68431_Q96ES7,P68431,Q96ES7,1,direct_positive,,eligible,
HUMAN_P68543_Q96IM9,P68543,Q96IM9,1,direct_positive,,eligible,
HUMAN_P68543_Q9BZV1,P68543,Q9BZV1,1,direct_positive,,eligible,
HUMAN_P68871_P69905,P68871,P69905,1,direct_positive,PDB_COMPONENT_3d03eb7d1a76,eligible,
